,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,56,75.0,100.0,1,48844,0,0,-2,2,0.0,0,0,1,2.3,1.0,1,David,1.0,3,0,4.7,1,False,46.0,0,0,0,0,290,Rib Injury - 75% chance of playing,2018-04-29T20:01:18Z,48,0,0,0,48844.jpg,2.8,0,6,Ospina,0.2,False,13.0,d,1,3,0.0,11,3329,136,9865,98,0.2,2.3,Ospina,0
1,0,7,576,100.0,100.0,10,11334,0,0,-2,2,0.0,1,0,1,2.6,0.8,0,Petr,0.8,45,0,65.4,2,False,657.0,0,0,0,0,2859,,2018-04-22T12:01:20Z,53,0,0,1,11334.jpg,3.6,0,81,Cech,4.5,False,33.0,a,1,3,0.0,115,179945,1254,290084,2012,0.2,21.7,Cech,1
2,0,0,0,0.0,0.0,0,98980,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Damian Emiliano,0.0,0,0,0.0,3,False,0.0,0,0,0,0,0,Season-long loan to Getafe,2017-08-03T08:35:02Z,40,0,0,0,98980.jpg,0.0,0,0,Martinez,0.6,False,26.0,u,1,3,0.0,0,1499,4,29126,81,0.0,0.0,Martinez,0
3,0,16,556,100.0,100.0,9,51507,0,0,0,0,123.8,3,0,2,2.0,0.5,0,Laurent,0.5,32,2,95.5,4,False,692.0,0,0,0,0,2225,,2018-03-15T22:01:16Z,60,0,0,0,51507.jpg,4.0,0,0,Koscielny,1.7,False,6.0,a,1,3,137.0,100,205717,573,189798,979,0.1,16.7,Koscielny,4
4,0,2,77,100.0,100.0,0,17127,0,0,-3,3,3.0,1,0,2,1.0,0.0,0,Per,0.0,7,1,15.7,5,False,115.4,0,0,0,0,351,,2017-11-18T12:31:16Z,47,0,0,0,17127.jpg,3.0,0,0,Mertesacker,0.5,False,4.0,a,1,3,38.0,15,31447,63,46287,82,0.0,3.2,Mertesacker,0
5,0,0,0,0.0,0.0,0,158074,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Gabriel Armando,0.0,0,0,0.0,6,False,0.0,0,0,0,0,0,Joined Valencia on 18/8,2017-07-12T10:31:11Z,50,0,0,0,158074.jpg,0.0,0,0,de Abreu,0.1,False,5.0,u,1,3,0.0,0,365,3,2354,5,0.0,0.0,Gabriel,0
6,2,9,580,100.0,100.0,10,98745,0,0,-1,1,534.8,1,0,2,3.6,1.3,3,Héctor,1.3,44,2,150.8,7,False,500.0,0,0,0,0,2870,,2018-03-07T19:31:17Z,59,0,0,0,98745.jpg,3.4,0,0,Bellerín,9.9,False,24.0,a,1,3,472.0,112,719293,6041,954184,2553,0.2,19.0,Bellerín,5
7,0,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,9,False,0.0,0,0,0,0,0,Season-long loan to Birmingham,2017-08-22T14:57:50Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.2,False,25.0,u,1,3,0.0,0,747,1,13666,7,0.0,0.0,Jenkinson,0
8,2,15,601,100.0,100.0,10,38411,1,-1,2,-2,237.9,3,0,2,6.6,2.8,1,Nacho,2.8,29,5,123.6,10,False,690.8,0,0,0,0,2219,,2018-02-25T19:31:19Z,57,0,0,0,38411.jpg,4.8,0,0,Monreal,8.4,False,18.0,a,1,3,305.0,129,1575703,23578,1431768,5217,0.5,23.0,Monreal,3
9,1,0,153,100.0,100.0,2,156074,0,0,-6,6,37.6,0,0,2,2.0,0.5,0,Rob,0.5,14,0,22.4,11,False,163.0,0,0,0,0,639,,2017-11-05T19:31:15Z,44,0,0,0,156074.jpg,2.0,0,0,Holding,0.6,False,16.0,a,1,3,24.0,20,28539,156,110594,202,0.1,4.5,Holding,2
10,1,10,559,100.0,100.0,9,69140,0,0,0,0,118.5,2,0,2,2.6,0.8,0,Shkodran,0.8,28,3,109.7,12,False,776.6,0,0,0,0,2111,,2018-03-11T16:01:19Z,55,0,0,0,69140.jpg,4.0,0,0,Mustafi,4.4,False,20.0,a,1,3,200.0,99,584672,3324,470692,6259,0.1,18.0,Mustafi,6
11,4,6,437,75.0,100.0,8,111457,0,0,-2,2,315.6,1,0,2,2.0,0.8,2,Sead,0.8,27,1,102.9,13,False,379.4,0,0,0,0,1899,Groin Injury - 75% chance of playing,2018-04-29T17:01:20Z,58,0,0,0,111457.jpg,3.7,0,0,Kolasinac,6.1,False,31.0,d,1,3,333.0,89,828304,47,1170571,1430,0.1,15.3,Kolasinac,3
12,9,11,506,100.0,100.0,8,37605,0,0,-2,2,1287.5,2,0,3,1.0,0.0,0,Mesut,0.0,36,4,248.6,16,False,640.6,0,0,0,0,2161,,2018-04-22T12:01:20Z,93,0,0,0,37605.jpg,4.3,0,0,Özil,2.3,False,11.0,a,1,3,555.0,112,357586,843,394308,2645,0.0,12.0,Özil,4
13,0,0,0,0.0,0.0,0,19524,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Santiago,0.0,0,0,0.0,17,False,0.0,0,0,0,0,0,Achilles injury - Unknown return date,2017-07-12T10:31:11Z,69,0,0,0,19524.jpg,0.0,0,0,Cazorla,0.1,False,19.0,i,1,3,0.0,0,1131,15,2636,22,0.0,0.0,Cazorla,0
14,9,12,456,100.0,100.0,8,41792,0,0,-2,2,442.6,3,0,3,7.0,3.0,0,Aaron,3.0,22,7,170.9,18,False,576.6,0,0,0,0,1646,,2018-04-13T09:01:18Z,68,0,0,0,41792.jpg,5.8,0,0,Ramsey,4.3,False,8.0,a,1,3,691.0,121,1220901,15628,1115391,6338,0.4,17.8,Ramsey,0
15,0,0,35,0.0,0.0,0,56864,0,0,-2,2,16.9,0,0,3,0.0,0.0,0,Francis,0.0,6,0,4.8,20,False,22.2,0,0,0,0,164,Transferred to Valencia,2018-01-12T09:32:41Z,43,0,0,0,56864.jpg,1.0,0,0,Coquelin,0.5,False,34.0,u,1,3,8.0,7,15801,2,41453,25,0.0,1.6,Coquelin,0
16,5,2,361,75.0,100.0,7,153133,0,0,-4,4,518.0,0,0,3,6.4,3.8,2,Alex,3.8,24,2,143.3,21,False,354.2,0,0,0,0,1583,Hamstring injury - 75% chance of playing,2018-04-29T20:01:18Z,51,0,0,0,153133.jpg,3.3,0,0,Iwobi,0.9,False,17.0,d,1,3,563.0,76,115664,786,219783,2656,0.7,14.9,Iwobi,1
17,1,0,156,0.0,0.0,3,153256,0,0,-3,3,194.4,0,0,3,0.0,0.0,0,Mohamed,0.5,12,0,42.5,22,False,138.2,0,0,0,0,865,Ankle injury - Unknown return date,2018-04-22T14:01:18Z,42,0,0,0,153256.jpg,1.7,1,0,Elneny,3.1,False,35.0,i,1,3,92.0,22,308865,214,348541,3413,0.1,5.2,Elneny,3
18,8,3,558,100.0,100.0,10,84450,0,0,-4,4,781.0,1,0,3,7.6,3.3,4,Granit,3.3,47,1,184.8,23,False,699.4,0,0,0,0,2989,,2018-04-15T12:31:19Z,51,0,0,0,84450.jpg,2.9,0,0,Xhaka,6.9,False,29.0,a,1,3,369.0,102,971550,13140,1098425,1645,0.6,20.0,Xhaka,9
19,2,2,213,100.0,100.0,3,54102,0,0,-5,5,254.4,0,0,3,1.0,0.0,0,Jack,0.0,16,1,65.6,24,False,236.2,0,0,0,0,1114,,2018-04-19T08:31:17Z,50,0,0,0,54102.jpg,2.1,0,0,Wilshere,0.6,False,10.0,a,1,3,165.0,40,151170,708,127633,622,0.0,8.0,Wilshere,6
20,2,6,240,100.0,100.0,4,50175,0,0,-2,2,209.3,2,0,4,11.0,5.0,1,Danny,5.0,20,5,91.7,26,False,301.4,0,0,0,0,1119,,2018-04-01T20:31:18Z,73,0,0,0,50175.jpg,2.7,0,0,Welbeck,1.3,False,23.0,a,1,3,404.0,67,211904,4901,222889,2582,0.7,9.2,Welbeck,1
21,0,0,0,0.0,0.0,0,155851,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Lucas,0.0,0,0,0.0,27,False,0.0,0,0,0,0,0,Joined Deportivo La Coruna on loan for the season,2017-08-31T18:31:14Z,74,0,0,0,155851.jpg,0.0,0,0,Pérez,0.1,False,28.0,u,1,3,0.0,0,545,1,9136,1,0.0,0.0,Pérez,0
22,4,10,492,100.0,100.0,8,59966,0,0,-3,3,504.4,2,0,4,12.0,5.5,0,Alexandre,5.5,28,13,239.2,28,False,659.2,0,0,0,0,2036,,2018-04-01T12:31:19Z,102,0,0,0,59966.jpg,4.2,0,0,Lacazette,7.0,False,9.0,a,1,3,1231.0,126,1314883,19422,1810543,5943,0.5,12.4,Lacazette,1
23,9,9,379,75.0,0.0,10,57249,0,0,-3,3,629.8,3,0,3,3.8,0.0,8,Henrikh,2.0,14,3,141.2,281,False,465.8,0,0,0,0,1442,Knee injury - 75% chance of playing,2018-04-29T20:01:18Z,77,0,0,0,57249.jpg,4.3,0,0,Mkhitaryan,7.2,False,7.0,d,1,3,313.0,99,2246117,2725,2410198,2198,0.3,12.9,Mkhitaryan,2
24,0,0,139,100.0,100.0,1,101184,0,0,-3,3,39.4,0,0,2,3.0,1.0,1,Calum,1.0,14,0,38.6,480,False,212.2,0,0,0,0,788,,2018-03-11T13:31:19Z,47,0,0,0,101184.jpg,1.5,0,0,Chambers,0.3,False,21.0,a,1,3,134.0,17,18013,1016,28258,233,0.2,3.6,Chambers,1
25,0,0,23,,,0,200641,0,0,-3,3,29.7,0,0,3,3.0,1.0,2,Reiss,1.0,3,0,5.3,489,False,12.0,0,0,0,0,144,,,47,0,0,0,200641.jpg,1.7,0,0,Nelson,0.0,False,61.0,a,1,3,11.0,5,1766,47,3365,19,0.2,1.1,Nelson,0
26,0,0,132,100.0,100.0,3,154043,0,0,0,0,118.5,0,0,3,2.6,0.8,2,Ainsley,0.8,13,0,33.0,546,False,149.4,0,0,0,0,800,,2018-04-15T12:31:19Z,45,0,0,0,154043.jpg,1.7,0,0,Maitland-Niles,0.1,False,30.0,a,1,3,61.0,22,15143,556,12172,63,0.2,4.9,Maitland-Niles,1
27,0,0,0,,,0,113534,0,0,0,0,0.0,0,0,1,1.0,0.0,0,Matt,0.0,0,0,0.0,559,False,0.0,0,0,0,0,0,,,50,0,0,0,113534.jpg,0.0,0,0,Macey,0.0,False,54.0,a,1,3,0.0,0,540,4,539,6,0.0,0.0,Macey,0
28,0,0,8,,,0,205533,0,0,0,0,0.5,0,0,4,1.6,0.3,0,Edward,0.3,0,0,2.3,560,False,5.0,0,0,0,0,11,,,50,0,0,0,205533.jpg,1.0,0,0,Nketiah,0.0,False,62.0,a,1,3,17.0,2,4369,93,3664,55,0.1,0.4,Nketiah,0
29,0,0,0,0.0,0.0,0,27334,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Mathieu,0.0,0,0,0.0,564,False,0.0,0,0,0,0,0,Transferred to Saint-Etienne,2018-01-31T19:14:43Z,45,0,0,0,27334.jpg,0.0,0,0,Debuchy,0.0,False,2.0,u,1,3,0.0,0,1483,1,1654,2,0.0,0.0,Debuchy,0
30,0,0,20,,,0,233963,0,0,-3,3,0.4,0,0,2,1.6,0.3,1,Konstantinos,0.3,2,0,2.9,595,False,28.6,0,0,0,0,90,,,42,0,0,0,233963.jpg,1.0,0,0,Mavropanos,0.0,False,27.0,a,1,3,0.0,1,1910,1033,721,53,0.1,0.2,Mavropanos,0
31,3,6,222,100.0,100.0,2,54694,0,0,2,-2,170.0,1,0,4,9.6,4.3,2,Pierre-Emerick,4.3,12,6,83.2,616,False,311.4,0,0,0,0,810,,2018-02-03T16:31:19Z,107,0,1,0,54694.jpg,5.6,0,0,Aubameyang,11.6,False,14.0,a,1,3,351.0,56,1365285,22609,686821,28084,0.4,5.2,Aubameyang,0
32,0,0,8,,,0,200089,0,0,0,0,5.8,0,0,3,2.6,0.8,1,Joseph,0.8,2,0,1.8,634,False,8.2,0,0,0,0,81,,,45,0,0,0,200089.jpg,1.5,0,0,Willock,0.0,False,69.0,a,1,3,4.0,3,201,24,104,11,0.2,0.7,Willock,0
33,0,0,0,,,0,209413,0,0,0,0,0.0,0,0,2,3.2,1.1,0,Jordi,0.0,0,0,0.0,644,False,0.0,0,0,0,0,0,,,40,0,0,0,209413.jpg,0.0,0,0,Osei-Tutu,0.0,False,63.0,a,1,3,0.0,0,51,51,9,9,0.0,0.0,Osei-Tutu,0
34,0,4,589,100.0,100.0,5,40349,0,0,0,0,20.0,3,0,1,1.8,2.3,2,Asmir,1.8,60,0,76.2,29,False,745.4,0,0,0,0,3240,,2018-03-19T12:31:17Z,45,0,0,1,40349.jpg,2.8,0,105,Begovic,4.1,False,27.0,a,2,91,0.0,100,222883,740,290615,3114,0.4,22.2,Begovic,2
35,0,0,0,,,0,18726,0,0,-4,4,0.0,0,0,1,0.0,0.5,0,Artur,0.0,0,0,0.0,30,False,0.0,0,0,0,0,0,,,41,0,0,0,18726.jpg,0.0,0,0,Boruc,1.4,False,1.0,a,2,91,0.0,0,10278,43,159453,302,0.0,0.0,Boruc,0
36,0,0,0,100.0,100.0,0,15885,0,0,0,0,0.0,0,0,1,0.0,0.5,0,Adam,0.0,0,0,0.0,31,False,0.0,0,0,0,0,0,,2017-08-31T20:01:14Z,40,0,0,0,15885.jpg,0.0,0,0,Federici,2.2,False,32.0,a,2,91,0.0,0,20123,65,145517,372,0.0,0.0,Federici,0
37,1,3,472,100.0,100.0,3,15149,0,0,-2,2,417.6,0,0,2,2.0,2.5,6,Simon,2.0,47,0,128.8,32,False,708.2,0,0,0,0,2618,,2018-04-07T13:01:18Z,43,0,0,0,15149.jpg,1.6,1,0,Francis,1.2,False,2.0,a,2,91,160.0,50,122639,838,201685,1225,0.5,11.6,Francis,8
38,1,7,456,100.0,100.0,4,56917,0,0,-4,4,64.9,2,0,2,1.8,2.3,1,Steve,1.8,52,2,112.1,33,False,816.0,0,0,0,0,2584,,2018-02-11T12:01:19Z,46,1,0,0,56917.jpg,2.3,0,0,Cook,1.1,False,3.0,a,2,91,241.0,73,136626,250,125936,1146,0.4,15.9,Steve Cook,5
39,2,4,541,100.0,100.0,5,41320,0,0,-3,3,452.3,0,0,2,1.0,1.5,1,Charlie,1.0,49,1,117.1,34,False,543.2,0,0,0,0,2821,,2017-12-30T15:01:17Z,47,0,0,0,41320.jpg,2.5,0,0,Daniels,6.7,False,11.0,a,2,91,175.0,83,590623,565,1166435,6778,0.2,17.7,Daniels,0
40,3,3,376,0.0,0.0,2,54469,0,0,-2,2,345.5,0,0,2,0.0,0.0,0,Adam,0.0,38,1,94.5,35,False,455.0,0,0,0,0,2067,Knee injury - Unknown return date,2018-03-17T16:31:18Z,48,0,0,0,54469.jpg,2.1,0,0,Smith,0.4,False,15.0,i,2,91,144.0,56,36608,32,70662,452,0.0,11.7,Adam Smith,6
41,0,0,17,0.0,0.0,0,149484,0,0,-3,3,0.3,0,0,2,0.0,0.0,0,Tyrone,0.0,4,0,2.5,36,False,22.6,0,0,0,0,135,Back injury - Unknown return date,2018-04-28T13:01:18Z,42,0,0,0,149484.jpg,0.0,0,0,Mings,0.2,False,26.0,i,2,91,2.0,0,2695,9,17812,16,0.0,0.0,Mings,1
42,0,0,0,100.0,100.0,0,120447,0,0,-1,1,0.0,0,0,2,0.0,0.5,0,Bradley,0.0,0,0,0.0,37,False,0.0,0,0,0,0,0,,2017-10-10T11:31:14Z,39,0,0,0,120447.jpg,0.0,0,0,Smith,3.2,False,14.0,a,2,91,0.0,0,112597,792,202694,1095,0.0,0.0,Brad Smith,0
43,3,8,607,100.0,100.0,5,126184,0,0,0,0,114.2,1,0,2,0.8,1.3,1,Nathan,0.8,58,2,123.5,38,False,899.2,0,0,0,0,3172,,2017-08-30T23:01:13Z,50,0,0,0,126184.jpg,2.6,0,0,Aké,6.2,False,5.0,a,2,91,221.0,94,468757,1281,535565,10429,0.2,18.8,Aké,5
44,0,0,156,0.0,0.0,3,48615,0,0,-3,3,76.1,0,0,3,0.0,0.0,0,Harry,0.0,13,1,29.2,39,False,146.0,0,0,0,0,959,Achilles injury - Expected back 05 May,2018-04-27T10:31:17Z,47,0,0,0,48615.jpg,2.1,0,0,Arter,0.4,False,8.0,i,2,91,69.0,27,14058,2,41907,102,0.0,5.7,Arter,4
45,0,0,92,100.0,100.0,4,20037,0,0,-3,3,181.1,0,0,3,0.5,1.0,0,Marc,0.5,17,0,49.1,40,False,90.8,0,0,0,0,897,,2018-03-17T15:01:18Z,47,0,0,0,20037.jpg,1.5,0,0,Pugh,0.1,False,7.0,a,2,91,222.0,29,3000,10,6919,16,0.1,6.2,Pugh,2
46,4,7,322,100.0,100.0,4,15237,0,0,-2,2,224.4,1,0,3,1.0,1.5,1,Andrew,1.0,28,2,73.7,41,False,407.8,0,0,0,0,1671,,2018-01-01T12:31:17Z,43,0,0,0,15237.jpg,3.1,0,0,Surman,3.1,False,6.0,a,2,91,105.0,72,803760,335,729409,1832,0.2,16.7,Surman,2
47,3,7,285,0.0,0.0,2,56872,0,0,-3,3,377.2,3,0,3,0.0,0.0,0,Junior,0.0,22,5,125.1,42,False,394.8,0,0,0,0,1285,Knee injury - Unknown return date,2018-03-31T15:01:18Z,57,0,0,0,56872.jpg,3.9,0,0,Stanislas,0.3,False,19.0,i,2,91,483.0,75,175806,9,167690,905,0.0,13.2,Stanislas,1
48,1,4,252,100.0,100.0,1,40387,0,0,-2,2,261.1,0,0,3,1.5,2.0,2,Dan,1.5,41,2,90.1,43,False,384.4,0,0,0,0,1898,,2017-09-30T13:01:14Z,48,0,0,0,40387.jpg,2.2,0,0,Gosling,0.1,False,4.0,a,2,91,255.0,57,12091,42,11450,129,0.3,11.9,Gosling,8
49,0,0,0,0.0,0.0,0,59741,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Max,0.0,0,0,0.0,44,False,0.0,0,0,0,0,0,Season-long loan to Toulouse,2017-08-18T06:54:02Z,50,0,0,0,59741.jpg,0.0,0,0,Gradel,0.0,False,10.0,u,2,91,0.0,0,141,0,4145,4,0.0,0.0,Gradel,0
50,6,5,280,100.0,100.0,4,103912,-1,1,-4,4,546.5,1,0,3,0.8,1.3,1,Jordon,0.8,32,2,150.1,45,False,353.4,0,0,0,0,1898,,2018-04-07T17:31:19Z,46,0,0,0,103912.jpg,2.7,0,0,Ibe,1.1,False,33.0,a,2,91,603.0,83,193118,362,161208,2543,0.2,17.7,Ibe,1
51,2,0,325,,,2,155408,0,0,-2,2,382.0,0,0,3,1.5,2.0,1,Lewis,1.5,42,0,94.8,46,False,438.4,0,0,0,0,2144,,,43,0,0,0,155408.jpg,2.0,0,0,Cook,1.3,False,16.0,a,2,91,126.0,55,99505,216,84560,1208,0.3,12.8,Lewis Cook,5
52,3,10,344,100.0,100.0,1,90105,0,0,-4,4,614.0,2,0,3,3.3,3.8,2,Ryan,3.3,37,4,145.6,47,False,439.0,0,0,0,0,1823,,2018-03-17T15:01:18Z,51,0,0,0,90105.jpg,3.5,0,0,Fraser,0.7,False,24.0,a,2,91,406.0,84,108097,265,136173,1147,0.6,16.5,Fraser,0
53,2,10,265,100.0,100.0,5,75115,-1,1,-4,4,280.9,3,0,4,1.8,2.3,2,Callum,1.8,33,7,131.0,48,False,354.6,0,0,0,0,1860,,2017-12-17T16:31:16Z,56,0,0,0,75115.jpg,3.5,0,0,Wilson,4.9,False,13.0,a,2,91,680.0,92,1266773,1632,1010604,14194,0.3,16.4,Wilson,0
54,1,0,73,0.0,0.0,0,88498,0,0,-3,3,62.6,0,0,4,0.0,0.0,0,Benik,0.0,12,0,31.3,49,False,33.8,0,0,0,0,534,Season-long loan to Wolves,2018-02-01T09:31:17Z,57,0,0,0,88498.jpg,1.4,0,0,Afobe,0.2,False,9.0,u,2,91,219.0,24,7431,4,33915,11,0.0,4.2,Afobe,0
55,0,3,104,100.0,100.0,1,178304,0,0,-1,1,68.2,1,0,4,2.3,2.8,2,Lys,2.3,15,2,40.1,50,False,110.2,0,0,0,0,522,,2018-04-07T13:01:18Z,49,0,0,0,178304.jpg,1.6,0,0,Mousset,0.2,False,31.0,a,2,91,224.0,34,22915,770,19645,337,0.5,6.9,Mousset,1
56,4,9,351,100.0,100.0,6,78007,0,0,-5,5,508.0,0,0,4,4.0,4.5,7,Joshua,4.0,37,7,186.7,51,False,537.2,0,0,0,0,2270,,2018-03-21T17:31:17Z,70,0,0,0,78007.jpg,3.3,0,0,King,1.8,False,17.0,a,2,91,821.0,102,172847,5750,378849,2791,0.6,14.6,King,2
57,1,5,176,100.0,100.0,2,7958,0,0,-4,4,134.6,1,0,4,1.5,2.0,1,Jermain,1.5,21,4,83.9,52,False,186.8,0,0,0,0,1051,,2018-02-24T14:01:18Z,76,0,0,0,7958.jpg,2.4,0,0,Defoe,1.4,False,18.0,a,2,91,522.0,56,54167,130,215008,284,0.2,7.4,Defoe,1
58,0,0,0,0.0,0.0,0,225321,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Aaron,0.0,0,0,0.0,549,False,0.0,0,0,0,0,0,Season-long loan to Chesterfield,2018-01-08T09:49:35Z,40,0,0,0,225321.jpg,0.0,0,0,Ramsdale,0.1,False,12.0,u,2,91,0.0,0,16511,3,9257,45,0.0,0.0,Ramsdale,0
59,0,0,10,,,0,222434,0,0,0,0,0.0,0,0,2,0.0,0.5,0,Jack,0.0,2,0,0.6,570,False,6.2,0,0,0,0,71,,,40,0,0,0,222434.jpg,1.0,0,0,Simpson,0.2,False,42.0,a,2,91,0.0,1,15559,110,8688,145,0.0,0.3,Simpson,0
60,0,0,0,,,0,122342,0,0,0,0,0.0,0,0,3,0.0,0.5,0,Emerson,0.0,0,0,0.0,584,False,0.0,0,0,0,0,0,,,45,0,0,0,122342.jpg,0.0,0,0,Hyndman,0.0,False,22.0,a,2,91,0.0,0,203,1,153,2,0.0,0.0,Hyndman,0
61,0,0,0,0.0,0.0,0,169743,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Connor,0.0,0,0,0.0,585,False,0.0,0,0,0,0,0,Season-long loan to Barnsley,2018-01-30T09:41:42Z,45,0,0,0,169743.jpg,0.0,0,0,Mahoney,0.0,False,23.0,u,2,91,0.0,0,154,0,143,0,0.0,0.0,Mahoney,0
62,0,0,0,,,0,200370,0,0,0,0,0.0,0,0,3,0.0,0.5,0,Matt,0.0,0,0,0.0,588,False,0.0,0,0,0,0,0,,,45,0,0,0,200370.jpg,0.0,0,0,Butcher,0.0,False,36.0,a,2,91,0.0,0,221,2,183,0,0.0,0.0,Butcher,0
63,0,0,0,,,0,431774,0,0,0,0,0.0,0,0,3,0.0,0.5,0,Kyle,0.0,0,0,0.0,602,False,0.0,0,0,0,0,0,,,45,0,0,0,431774.jpg,0.0,0,0,Taylor,0.0,False,58.0,a,2,91,0.0,0,349,7,238,8,0.0,0.0,Taylor,0
64,0,0,0,,,0,48860,0,0,-1,1,0.0,0,0,1,-2.5,-0.5,0,Niki,0.0,0,0,0.0,53,False,0.0,0,0,0,0,0,,,39,0,0,0,48860.jpg,0.0,0,0,Mäenpää,1.9,False,12.0,a,3,36,0.0,0,95218,4211,61849,1899,0.0,0.0,Mäenpää,0
65,0,12,662,,,9,131897,0,0,1,-1,0.0,3,0,1,6.5,4.0,10,Mathew,4.5,47,0,81.3,54,False,814.0,0,0,0,0,3150,,,46,0,0,2,131897.jpg,3.8,0,111,Ryan,3.5,False,1.0,a,3,36,0.0,134,309593,3478,147154,3632,1.0,29.1,Ryan,0
66,1,5,582,,,9,83299,0,0,0,0,147.1,1,0,2,4.1,2.8,6,Lewis,3.3,47,1,149.1,55,False,917.6,0,0,0,0,3150,,,45,4,0,0,83299.jpg,2.5,0,0,Dunk,3.0,False,5.0,a,3,36,423.0,88,352353,1708,266101,3463,0.7,19.6,Dunk,7
67,2,7,566,100.0,100.0,9,61933,0,0,1,-1,98.7,1,0,2,2.5,2.0,6,Shane,2.5,46,0,138.0,56,False,939.6,0,0,0,0,3042,,2017-12-16T18:01:15Z,46,0,0,0,61933.jpg,2.7,0,0,Duffy,3.0,False,22.0,a,3,36,340.0,93,442594,1325,291561,3450,0.5,20.2,Duffy,7
68,0,0,5,,,0,19071,0,0,-2,2,0.3,0,0,2,-2.5,-0.5,0,Uwe,0.0,1,0,0.9,57,False,7.0,0,0,0,0,17,,,38,0,0,0,19071.jpg,1.0,0,0,Hünemeier,5.4,False,4.0,a,3,36,2.0,1,363010,9599,423449,2982,0.0,0.3,Hünemeier,0
69,0,5,378,100.0,100.0,9,11352,0,0,0,0,147.7,0,0,2,1.5,1.5,6,Bruno,2.0,20,0,50.3,58,False,322.2,0,0,0,0,1834,,2017-09-15T19:01:13Z,45,0,0,0,11352.jpg,3.2,0,0,Saltor Grau,0.8,False,2.0,a,3,36,31.0,74,137101,133,108716,376,0.4,16.4,Bruno,3
70,0,5,326,100.0,100.0,5,42748,0,0,-1,1,142.7,1,0,2,4.1,2.8,8,Gaëtan,3.3,29,0,47.7,59,False,315.2,0,0,0,0,1967,,2018-03-10T23:01:17Z,44,1,0,0,42748.jpg,2.5,0,0,Bong,0.2,False,3.0,a,3,36,18.0,56,16328,790,14303,183,0.7,12.7,Bong,2
71,0,0,22,,,0,15137,0,0,-1,1,4.7,0,0,2,-2.5,-0.5,0,Liam,0.0,3,0,3.6,60,False,28.8,0,0,0,0,163,,,39,0,0,0,15137.jpg,1.0,0,0,Rosenior,3.1,False,23.0,a,3,36,2.0,3,285314,694,263663,2027,0.0,0.8,Rosenior,0
72,0,0,33,,,1,85128,0,0,-1,1,3.5,0,0,2,-2.5,-0.5,0,Connor,0.0,4,0,9.7,61,False,38.8,0,0,0,0,180,,,39,0,0,0,85128.jpg,2.5,0,0,Goldson,2.7,False,18.0,a,3,36,55.0,5,253334,1463,138900,3028,0.0,1.3,Goldson,1
73,1,6,345,100.0,100.0,10,83543,0,0,-5,5,508.8,0,0,3,0.5,1.0,3,Anthony,1.5,22,3,136.0,62,False,366.8,0,0,0,0,2145,,2018-03-10T17:01:18Z,55,0,0,0,83543.jpg,2.7,1,0,Knockaert,0.5,False,11.0,a,3,36,485.0,81,51971,221,123416,92,0.3,14.7,Knockaert,4
74,3,2,506,100.0,100.0,9,40845,0,0,0,0,265.2,0,0,3,1.1,1.3,2,Dale,1.8,43,0,102.8,63,False,586.2,0,0,0,0,2970,,2018-04-07T13:01:18Z,45,0,0,0,40845.jpg,2.4,0,0,Stephens,1.2,False,6.0,a,3,36,175.0,80,223764,742,194282,904,0.4,17.8,Stephens,6
75,0,0,101,100.0,100.0,1,38490,0,0,-1,1,114.4,0,0,3,1.1,1.3,3,Beram,1.8,11,0,26.5,64,False,103.2,0,0,0,0,656,,2017-08-09T13:31:13Z,44,0,0,0,38490.jpg,1.4,0,0,Kayal,0.1,False,7.0,a,3,36,48.0,22,3583,61,6415,38,0.4,5.0,Kayal,2
76,0,0,0,0.0,0.0,0,11735,0,0,-3,3,0.0,0,0,3,0.0,0.0,0,Steve,0.0,0,0,0.0,65,False,0.0,0,0,0,0,0,Back injury - Unknown return date,2017-09-07T14:31:14Z,42,0,0,0,11735.jpg,0.0,0,0,Sidwell,0.2,False,14.0,i,3,36,0.0,0,3346,82,23283,69,0.0,0.0,Sidwell,0
